concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
ifrs-full_DisclosureOfFinancialRiskManagementExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,65,instant,,,,,,,,f-811
ifrs-full_DisclosureOfMarketRiskExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,66,instant,,,,,,,,f-812
ifrs-full_DisclosureOfCreditRiskExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,67,instant,,,,,,,,f-813
ifrs-full_DisclosureOfLiquidityRiskExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,68,instant,,,,,,,,f-814
ifrs-full_DisclosureOfDerivativeFinancialInstrumentsExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,69,instant,,,,,,,,f-815
ifrs-full_DisclosureOfBasisOfPreparationOfFinancialStatementsExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,7,instant,,,,,,,,f-735
ifrs-full_DisclosureOfFinancialInstrumentsHeldForTradingExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,70,instant,,,,,,,,f-816
ifrs-full_DisclosureOfShareCapitalReservesAndOtherEquityInterestExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,71,instant,,,,,,,,f-817
ifrs-full_DisclosureOfTreasurySharesExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,72,instant,,,,,,,,f-818
ifrs-full_DisclosureOfNoncontrollingInterestsExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,73,instant,,,,,,,,f-819
ifrs-full_DisclosureOfContingentLiabilitiesExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,74,instant,,,,,,,,f-820
ifrs-full_DisclosureOfInformationAboutKeyManagementPersonnelExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,75,instant,,,,,,,,f-821
ifrs-full_DisclosureOfAuditorsRemunerationExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,76,instant,,,,,,,,f-822
ifrs-full_DisclosureOfSignificantInvestmentsInSubsidiariesExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,77,instant,,,,,,,,f-823
ifrs-full_DisclosureOfEventsAfterReportingPeriodExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,78,instant,,,,,,,,f-824
ifrs-full_NameOfReportingEntityOrOtherMeansOfIdentification,BP p.l.c,BP p.l.c,BP p.l.c,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,79,instant,,,,,,,,f-825
ifrs-full_DisclosureOfAccountingJudgementsAndEstimatesExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,8,instant,,,,,,,,f-736
ifrs-full_NameOfParentEntity,BP p.l.c.,BP p.l.c.,BP p.l.c.,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,80,instant,,,,,,,,f-827
ifrs-full_NameOfUltimateParentOfGroup,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,81,instant,,,,,,,,f-826
ifrs-full_AddressOfRegisteredOfficeOfEntity,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,82,instant,,,,,,,,f-828
ifrs-full_DisclosureOfExplorationAndEvaluationAssetsExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,83,instant,,,,,,,,f-776
ifrs-full_DisclosureOfObjectivesPoliciesAndProcessesForManagingCapitalExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,84,instant,,,,,,,,f-807
ifrs-full_DisclosureOfBasisOfConsolidationExplanatory,these hybrid securities whether or not such distribution has been deferred.,these hybrid securities whether or not such distribution has been deferred.,these hybrid securities whether or not such distribution has been deferred.,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,9,instant,,,,,,,,f-737
