concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
ifrs-full_NoncurrentProvisions,14688,14688000000,"14,688,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,43,instant,,2024-12-31,,,,,,f-576
ifrs-full_NoncurrentProvisions,14721,14721000000,"14,721,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,43,instant,,2023-12-31,,,,,,f-577
ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,4873,4873000000,"4,873,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,44,instant,,2024-12-31,,,,,,f-578
ifrs-full_NoncurrentRecognisedLiabilitiesDefinedBenefitPlan,5456,5456000000,"5,456,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,44,instant,,2023-12-31,,,,,,f-579
ifrs-full_NoncurrentLiabilities,121669,121669000000,"121,669,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,45,instant,,2024-12-31,,,,,,f-580
ifrs-full_NoncurrentLiabilities,108723,108723000000,"108,723,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,45,instant,,2023-12-31,,,,,,f-581
ifrs-full_Liabilities,203910,203910000000,"203,910,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,46,instant,,2024-12-31,,,,,,f-582
ifrs-full_Liabilities,194801,194801000000,"194,801,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,46,instant,,2023-12-31,,,,,,f-583
ifrs-full_NetAssetsLiabilities,78318,78318000000,"78,318,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,47,instant,,2024-12-31,,,,,,f-584
ifrs-full_NetAssetsLiabilities,85493,85493000000,"85,493,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,47,instant,,2023-12-31,,,,,,f-585
ifrs-full_EquityAttributableToOwnersOfParent,59246,59246000000,"59,246,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,48,instant,,2024-12-31,,,,,,f-586
ifrs-full_EquityAttributableToOwnersOfParent,70283,70283000000,"70,283,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,48,instant,,2023-12-31,,,,,,f-587
ifrs-full_NoncontrollingInterests,19072,19072000000,"19,072,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,49,instant,,2024-12-31,,,,,,f-588
ifrs-full_NoncontrollingInterests,15210,15210000000,"15,210,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,49,instant,,2023-12-31,,,,,,f-589
ifrs-full_InvestmentsInAssociates,7741,7741000000,"7,741,000,000",c-32,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,5,instant,,2024-12-31,,,,,,f-500
ifrs-full_InvestmentsInAssociates,7814,7814000000,"7,814,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,5,instant,,2023-12-31,,,,,,f-501
ifrs-full_Equity,48013,48013000000,"48,013,000,000",c-7,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-141
ifrs-full_Equity,11323,11323000000,"11,323,000,000",c-8,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-142
ifrs-full_Equity,1920,1920000000,"1,920,000,000",c-9,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-143
ifrs-full_Equity,174,174000000,"174,000,000",c-10,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-144
ifrs-full_Equity,35339,35339000000,"35,339,000,000",c-11,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-145
ifrs-full_Equity,70283,70283000000,"70,283,000,000",c-12,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-146
ifrs-full_Equity,13566,13566000000,"13,566,000,000",c-13,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-147
ifrs-full_Equity,1644,1644000000,"1,644,000,000",c-14,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-148
ifrs-full_Equity,85493,85493000000,"85,493,000,000",c-15,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2023-12-31,,,,,,f-149
ifrs-full_Equity,48229,48229000000,"48,229,000,000",c-24,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2024-12-31,,,,,,f-249
ifrs-full_Equity,9030,9030000000,"9,030,000,000",c-25,u-1,-6,1000000,1,ifrs-full_StatementOfFinancialPositionAbstract,50,instant,,2024-12-31,,,,,,f-250
