concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
ifrs-full_ProfitLoss,—,—,—,c-18,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-152
ifrs-full_ProfitLoss,—,—,—,c-19,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-153
ifrs-full_ProfitLoss,381,381000000,"381,000,000",c-20,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-154
ifrs-full_ProfitLoss,381,381000000,"381,000,000",c-21,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-155
ifrs-full_ProfitLoss,641,641000000,"641,000,000",c-22,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-156
ifrs-full_ProfitLoss,207,207000000,"207,000,000",c-23,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-157
ifrs-full_ProfitLoss,1229,1229000000,"1,229,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-158
ifrs-full_ProfitLoss,—,—,—,c-42,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-267
ifrs-full_ProfitLoss,—,—,—,c-43,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-268
ifrs-full_ProfitLoss,—,—,—,c-44,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-269
ifrs-full_ProfitLoss,—,—,—,c-45,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-270
ifrs-full_ProfitLoss,15239,15239000000,"15,239,000,000",c-46,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-271
ifrs-full_ProfitLoss,15239,15239000000,"15,239,000,000",c-47,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-272
ifrs-full_ProfitLoss,586,586000000,"586,000,000",c-48,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-273
ifrs-full_ProfitLoss,55,55000000,"55,000,000",c-49,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-274
ifrs-full_ProfitLoss,15880,15880000000,"15,880,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-275
ifrs-full_ProfitLoss,—,—,—,c-59,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-384
ifrs-full_ProfitLoss,—,—,—,c-60,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-385
ifrs-full_ProfitLoss,—,—,—,c-61,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-386
ifrs-full_ProfitLoss,—,—,—,c-62,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-387
ifrs-full_ProfitLoss,2487,2487000000,"2,487,000,000",c-63,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-388
ifrs-full_ProfitLoss,2487,2487000000,"2,487,000,000",c-64,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-389
ifrs-full_ProfitLoss,519,519000000,"519,000,000",c-65,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-390
ifrs-full_ProfitLoss,611,611000000,"611,000,000",c-66,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-391
ifrs-full_ProfitLoss,1357,1357000000,"1,357,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,19,instant,,,,,,,,f-392
ifrs-full_ShareOfProfitLossOfJointVenturesAccountedForUsingEquityMethod,909,909000000,"909,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,2,instant,,,,,,,,f-6
ifrs-full_ShareOfProfitLossOfJointVenturesAccountedForUsingEquityMethod,67,67000000,"67,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,2,instant,,,,,,,,f-7
ifrs-full_ShareOfProfitLossOfJointVenturesAccountedForUsingEquityMethod,1128,1128000000,"1,128,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,2,instant,,,,,,,,f-8
ifrs-full_ShareOfProfitLossOfAssociatesAccountedForUsingEquityMethod,1084,1084000000,"1,084,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,3,instant,,,,,,,,f-9
ifrs-full_ShareOfProfitLossOfAssociatesAccountedForUsingEquityMethod,831,831000000,"831,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,3,instant,,,,,,,,f-10
ifrs-full_ShareOfProfitLossOfAssociatesAccountedForUsingEquityMethod,1402,1402000000,"1,402,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,3,instant,,,,,,,,f-11
ifrs-full_InterestIncomeOnCashAndCashEquivalents,2773,2773000000,"2,773,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,4,instant,,,,,,,,f-12
ifrs-full_InterestIncomeOnCashAndCashEquivalents,1635,1635000000,"1,635,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,4,instant,,,,,,,,f-13
ifrs-full_InterestIncomeOnCashAndCashEquivalents,1103,1103000000,"1,103,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,4,instant,,,,,,,,f-14
ifrs-full_GainsLossesOnDisposalsOfPropertyPlantAndEquipment,678,678000000,"678,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,5,instant,,,,,,,,f-15
ifrs-full_GainsLossesOnDisposalsOfPropertyPlantAndEquipment,369,369000000,"369,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,5,instant,,,,,,,,f-16
ifrs-full_GainsLossesOnDisposalsOfPropertyPlantAndEquipment,3866,3866000000,"3,866,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,5,instant,,,,,,,,f-17
ifrs-full_Revenue,194629,194629000000,"194,629,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,6,instant,,,,,,,,f-18
ifrs-full_Revenue,213032,213032000000,"213,032,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,6,instant,,,,,,,,f-19
ifrs-full_Revenue,248891,248891000000,"248,891,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,6,instant,,,,,,,,f-20
ifrs-full_CostOfInventoriesRecognisedAsExpenseDuringPeriod,113941,113941000000,"113,941,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,7,instant,,,,,,,,f-21
ifrs-full_CostOfInventoriesRecognisedAsExpenseDuringPeriod,119307,119307000000,"119,307,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,7,instant,,,,,,,,f-22
ifrs-full_CostOfInventoriesRecognisedAsExpenseDuringPeriod,141043,141043000000,"141,043,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,7,instant,,,,,,,,f-23
ifrs-full_CostOfSales,26584,26584000000,"26,584,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,8,instant,,,,,,,,f-24
ifrs-full_CostOfSales,25044,25044000000,"25,044,000,000",c-2,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,8,instant,,,,,,,,f-25
ifrs-full_CostOfSales,28610,28610000000,"28,610,000,000",c-3,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,8,instant,,,,,,,,f-26
ifrs-full_TaxExpenseOtherThanIncomeTaxExpense,1799,1799000000,"1,799,000,000",c-1,u-1,-6,1000000,2,ifrs-full_ProfitLossAbstract,9,instant,,,,,,,,f-27
