concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
bpplc_IssueOfPerpetualHybridBonds,374,374000000,"374,000,000",c-65,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,11,instant,,,,,,,,f-462
bpplc_IssueOfPerpetualHybridBonds,—,—,—,c-66,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,11,instant,,,,,,,,f-463
bpplc_IssueOfPerpetualHybridBonds,370,370000000,"370,000,000",c-3,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,11,instant,,,,,,,,f-464
bpplc_RedemptionOfPerpetualHybridBondsNetOfTax,—,—,—,c-16,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,12,instant,,,,,,,,f-222
bpplc_RedemptionOfPerpetualHybridBondsNetOfTax,—,—,—,c-17,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,12,instant,,,,,,,,f-223
bpplc_RedemptionOfPerpetualHybridBondsNetOfTax,—,—,—,c-18,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,12,instant,,,,,,,,f-224
bpplc_RedemptionOfPerpetualHybridBondsNetOfTax,—,—,—,c-19,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,12,instant,,,,,,,,f-225
bpplc_RedemptionOfPerpetualHybridBondsNetOfTax,9,9000000,"9,000,000",c-20,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,12,instant,,,,,,,,f-226
bpplc_RedemptionOfPerpetualHybridBondsNetOfTax,9,9000000,"9,000,000",c-21,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,12,instant,,,,,,,,f-227
bpplc_RedemptionOfPerpetualHybridBondsNetOfTax,1300,1300000000,"1,300,000,000",c-22,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,12,instant,,,,,,,,f-228
bpplc_RedemptionOfPerpetualHybridBondsNetOfTax,—,—,—,c-23,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,12,instant,,,,,,,,f-229
bpplc_RedemptionOfPerpetualHybridBondsNetOfTax,1291,1291000000,"1,291,000,000",c-1,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,12,instant,,,,,,,,f-230
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-16,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-231
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-17,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-232
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-18,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-233
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-19,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-234
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-20,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-235
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-21,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-236
bpplc_PaymentsOnPerpetualHybridBonds,610,610000000,"610,000,000",c-22,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-237
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-23,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-238
bpplc_PaymentsOnPerpetualHybridBonds,610,610000000,"610,000,000",c-1,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-239
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-42,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-348
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-43,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-349
bpplc_PaymentsOnPerpetualHybridBonds,5,5000000,"5,000,000",c-44,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-350
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-45,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-351
bpplc_PaymentsOnPerpetualHybridBonds,—,—,—,c-46,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-352
bpplc_PaymentsOnPerpetualHybridBonds,5,5000000,"5,000,000",c-47,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-353
bpplc_PaymentsOnPerpetualHybridBonds,586,586000000,"586,000,000",c-48,u-1,-6,1000000,3,ifrs-full_StatementOfChangesInEquityLineItems,13,instant,,,,,,,,f-354
