concept,value,display_value,formatted_value,context_ref,unit_ref,decimals,scaling_factor,level,parent_concept,order,period_type,period_start,period_end,dimensions,sign,scale,format,is_nil,fact_id
ifrs-full_DisclosureOfAnalysisOfInsuranceRevenueExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-858
ifrs-full_DisclosureOfReinsuranceExplanatory,Insurance contract liabili The b,Insurance contract liabili The b,Insurance contract liabili The b,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-808
ifrs-full_DisclosureOfDepositsFromBanksExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-770
ifrs-full_DisclosureOfFinancialInstrumentsExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-771
ifrs-full_DisclosureOfFairValueMeasurementExplanatory,Note 26 Financial instruments The G,Note 26 Financial instruments The G,Note 26 Financial instruments The G,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-845
ifrs-full_DisclosureOfFinancialInstrumentsDesignatedAtFairValueThroughProfitOrLossExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-859
ifrs-full_DisclosureOfFinancialInstrumentsAtFairValueThroughProfitOrLossExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-881
ifrs-full_DisclosureOfFairValueOfFinancialInstrumentsExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-809
ifrs-full_DescriptionOfAccountingPolicyForFairValueMeasurementExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-870
ifrs-full_DisclosureOfRepurchaseAndReverseRepurchaseAgreementsExplanatory,Offs The f,Offs The f,Offs The f,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-846
ifrs-full_DisclosureOfCollateralExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-860
ifrs-full_DisclosureOfFinancialRiskManagementExplanatory,The t,The t,The t,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-772
ifrs-full_DisclosureOfMarketRiskExplanatory,a) Ma Foreign e,a) Ma Foreign e,a) Ma Foreign e,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-871
ifrs-full_SensitivityAnalysisForEachTypeOfMarketRisk,Sen The im,Sen The im,Sen The im,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-810
ifrs-full_DisclosureOfDerivativeFinancialInstrumentsExplanatory,Derivatives and hedging exposures  De,Derivatives and hedging exposures  De,Derivatives and hedging exposures  De,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-811
ifrs-full_DisclosureOfCreditRiskExplanatory,(b) Cre,(b) Cre,(b) Cre,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-812
ifrs-full_DisclosureOfLiquidityRiskExplanatory,(c) Liquid,(c) Liquid,(c) Liquid,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-813
ifrs-full_DisclosureOfInsuranceRiskExplanatory,d) Ins,d) Ins,d) Ins,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-814
ifrs-full_DisclosureOfObjectivesPoliciesAndProcessesForManagingCapitalExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-815
ifrs-full_DisclosureOfSharebasedPaymentArrangementsExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-773
ifrs-full_DisclosureOfShareCapitalReservesAndOtherEquityInterestExplanatory,Note 30 Share capita Sha,Note 30 Share capita Sha,Note 30 Share capita Sha,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-774
ifrs-full_DisclosureOfIssuedCapitalExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-816
ifrs-full_DisclosureOfTreasurySharesExplanatory,Ot The t,Ot The t,Ot The t,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-847
ifrs-full_DisclosureOfReservesAndOtherEquityInterestExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-861
ifrs-full_DescriptionOfAccountingPolicyForTreasurySharesExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-872
ifrs-full_DisclosureOfRelatedPartyExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-775
ifrs-full_DisclosureOfInformationAboutKeyManagementPersonnelExplanatory,T Mem,T Mem,T Mem,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-817
ifrs-full_DisclosureOfCommitmentsAndContingentLiabilitiesExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-776
ifrs-full_DisclosureOfCommitmentsExplanatory,Capital commitments At 22 F,Capital commitments At 22 F,Capital commitments At 22 F,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-818
ifrs-full_DisclosureOfContingentLiabilitiesExplanatory,Conting As p,Conting As p,Conting As p,c-1,,,1,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-819
ifrs-full_DisclosureOfEventsAfterReportingPeriodExplanatory,,,,c-1,,,,1,esef_cor_NotesAccountingPoliciesAndMandatoryTags,1,instant,,,,,,,,fact-848
